"time","temperature_2m_max","temperature_2m_min","temperature_2m_mean","apparent_temperature_max","apparent_temperature_min","precipitation_sum","rain_sum","et0_fao_evapotranspiration","relative_humidity_2m_mean","lat","longitude","planting_date","pd_90"
2014-10-11,29.7,17.3,23.2,31.3,17.9,0,0,5.19,62,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-12,30.5,17.6,23.5,32.4,18.5,0,0,5.5,67,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-13,31.6,18.4,25.2,32.1,18.4,0,0,6.04,52,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-14,29.4,17.1,22.5,32.1,18,2,2,4.51,69,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-15,26.2,18.1,21,27.1,18.4,0,0,3.36,80,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-16,30.7,15.9,22.2,32.3,15.2,0,0,5.32,70,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-17,31.7,17.5,22.5,35.4,18,6.4,6.4,4.45,77,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-18,31.4,17.3,23.5,33.8,18.7,0.3,0.3,5.14,73,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-19,29.5,19.1,22.9,31.2,19.3,6.2,6.2,4.05,73,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-20,21.6,16.8,18.8,23.4,17.9,8.9,8.9,1.72,91,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-21,19.6,13.2,16.1,18.2,10.6,0,0,2.95,75,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-22,21.6,12.9,16.1,20.8,10.8,0,0,3.99,72,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-23,24.9,12.8,17.8,25.8,11,0,0,4.02,73,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-24,25.7,15.4,20,28.6,15.2,0.6,0.6,4.22,79,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-25,24.3,17.1,20.2,26.1,18.3,1.2,1.2,2.84,85,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-26,25.4,17,20.5,29.3,18.6,1,1,4.02,84,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-27,26,16.1,20.5,27.5,16.7,0,0,4.74,71,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-28,26,14.6,19.9,28.6,14.8,0,0,5.54,69,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-29,27.9,12.6,20.3,28.9,11.9,0,0,5.92,57,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-30,30.4,14.6,22.5,32.4,13.6,0,0,6.38,52,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-10-31,29.6,18.7,23.5,33.4,19.8,4.2,4.2,4.94,68,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-01,29.1,18.7,23.1,32.3,20.2,9.8,9.8,4.97,77,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-02,25.1,18.4,20.9,27.4,19.5,4.2,4.2,2.92,86,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-03,25.7,18.5,21.3,28.2,19.5,2.7,2.7,3.4,82,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-04,26.1,18.9,21.4,29.7,20.9,10.2,10.2,3.31,87,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-05,21.3,16.4,18.9,22.1,14.7,1.2,1.2,2.16,88,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-06,25.8,14.8,19.3,28.2,13.2,1.2,1.2,3.61,77,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-07,24.7,16.9,19.9,27,17,7.7,7.7,2.19,88,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-08,24.7,16.7,19.6,28.7,18.6,10.4,10.4,3.69,89,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-09,25,15.2,19.7,27.8,15.5,0,0,5.28,74,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-10,25.8,13.4,19.8,28.8,13.3,0,0,5.87,69,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-11,26.2,14.3,20.2,28.1,13.4,0,0,5.74,64,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-12,23.3,16.3,19,24.3,14.2,2.4,2.4,2.61,74,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-13,24.3,16.5,20.2,26.3,17.2,2,2,4.31,77,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-14,18.1,14.1,16.1,16.7,13.1,3.3,3.3,1.95,83,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-15,20.9,13,16.4,20,12.1,1.8,1.8,3.27,77,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-16,23.4,10.1,17.1,24.8,9.3,0,0,5.68,69,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-17,23.1,12.9,17.5,23.2,12.1,0,0,5.75,68,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-18,24.3,10.2,16.7,25.3,7.9,0,0,5.69,65,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-19,25.3,13.7,18.3,25.7,11.8,3.2,3.2,3.71,75,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-20,22.1,16.3,18.8,23.9,16.8,14.8,14.8,2.2,88,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-21,23.8,16.8,20,25.7,17.7,5.3,5.3,2.86,88,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-22,22.8,18.1,20,24.1,19,8.3,8.3,2.21,91,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-23,25.4,17,20.5,29.4,18.1,3.1,3.1,4.32,84,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-24,24.2,16.8,20.2,24.8,16.7,0,0,3.5,80,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-25,24.1,17.9,20,26.5,19,12.6,12.6,2.29,89,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-26,25.2,17.8,21,29.3,20.3,2.1,2.1,3.89,88,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-27,25.7,18.4,21.1,28.6,19.2,2.5,2.5,3.96,81,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-28,24.6,17.1,20.5,25.6,17.5,0,0,3.97,78,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-29,25.8,16.1,19.8,27,15.4,0,0,5.03,73,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-11-30,24.9,16.8,20.4,26.3,16.5,0.2,0.2,4.14,78,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-12-01,26.3,17.5,21.5,28.7,18,0.1,0.1,3.98,78,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-12-02,27.7,19.1,22.8,31.3,20.6,3.6,3.6,4.76,79,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-12-03,26,18.2,21.8,27.1,18.8,3.5,3.5,4.06,79,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-12-04,20.7,17.1,18.6,23.6,16.2,3.9,3.9,1.08,91,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-12-05,23.6,14.8,18.5,23.3,13.9,0,0,4.94,71,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-12-06,24.2,13.1,18,24.3,11.6,0,0,4.38,73,-25.43,-49.99,"2014-09-08","2014-12-07"
2014-12-07,26.8,15.6,20.8,27.9,15.3,0,0,4.77,75,-25.43,-49.99,"2014-09-08","2014-12-07"
2023-10-23,28.8,15,21.1,33.4,15.3,0,0,4.79,82,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-10-24,24.6,18.3,21.6,26.3,19.5,2.2,2.2,2.62,83,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-10-25,25.8,15.9,20,30.2,17.6,1.1,1.1,4.17,88,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-10-26,26,15.8,20.3,30.7,16.9,6.6,6.6,4.33,87,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-10-27,21.4,15.6,18.2,23.8,15.3,13.8,13.8,1.28,95,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-10-28,23.6,17.1,19.7,25.3,16.7,20.1,20.1,1.75,95,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-10-29,25.4,19.5,20.9,27.8,20.1,24.8,24.8,2.05,95,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-10-30,25.4,18.8,21.1,27.1,19.8,13.7,13.7,2.52,93,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-10-31,20.9,18.4,19.6,23.9,20.3,31.4,31.4,1.17,98,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-01,24.5,16.9,20.1,25.8,18.1,0.4,0.4,3.58,83,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-02,23.5,14.4,18.4,24.4,13.3,2,2,2.83,83,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-03,23.1,17,19.3,23.9,17,11.1,11.1,2,88,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-04,20.9,8.5,15,21.4,6.3,0,0,4.84,75,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-05,23.1,7.3,15.4,25.2,5.4,0,0,5.44,70,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-06,24.3,10.3,17.2,26,8.4,0,0,5.42,73,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-07,26.5,11.4,18.2,29.3,9.2,0,0,5.54,76,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-08,30.1,13.3,21.5,32.7,13.1,0,0,5.93,72,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-09,28,19.6,23,31.7,19.8,1.8,1.8,3.85,74,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-10,28,17.8,21.7,33,18.5,5.2,5.2,4.22,84,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-11,31.2,17.6,24.1,33.3,19.4,0,0,6.09,75,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-12,32.2,18.4,25.7,33.9,18.6,0,0,6.4,62,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-13,29.6,21.7,24.6,32.4,22.5,7.9,7.9,4.9,71,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-14,25.5,19.4,21.9,29.3,21.5,4,4,2.84,87,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-15,27.1,17.5,21.5,30.3,18.2,8.5,8.5,3.77,89,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-16,28.2,20.5,23.3,31.8,21,3,3,4.3,82,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-17,30.5,19.9,24.2,33.9,21.7,2.8,2.8,5.04,81,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-18,28.7,20.5,24.4,32,23.3,17.7,17.7,4.75,79,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-19,23.9,18.4,20.7,26.5,19.8,21,21,2.54,88,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-20,24.2,15.6,19.9,26.2,15.4,0.6,0.6,3.72,82,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-21,27,15.3,21.1,31,15.5,0.9,0.9,4.74,82,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-22,28,19.6,22.6,31.5,20.8,6.3,6.3,4.39,84,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-23,24,19.5,21.5,26.7,21.2,7,7,2.45,91,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-24,19.7,15.8,17.2,21.3,14.3,2.6,2.6,1.67,86,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-25,18.8,13.4,15.9,18.3,10.6,0.7,0.7,2.75,71,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-26,22.3,13.1,17.1,24,11.9,1.2,1.2,2.79,83,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-27,22.5,15.2,18.5,24.3,15.3,7.8,7.8,2.4,87,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-28,22.3,17,19.4,25.4,19,23.4,23.4,1.47,97,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-29,26,17.5,21.1,30.1,18.7,2.5,2.5,4.04,89,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-11-30,29.9,19.2,23.6,34,20.5,0.3,0.3,5.03,82,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-01,30.1,19.5,24.6,35.8,21.7,0,0,5.58,78,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-02,31.5,19.7,25.5,35.1,22.5,0,0,6.31,72,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-03,31.1,19.6,25.1,36.3,22.4,0,0,5.96,74,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-04,27.8,20.4,22.8,33.1,22.1,21.5,21.5,2.99,86,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-05,26.6,19.1,21.8,29.8,19.8,12.5,12.5,4.1,85,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-06,27.4,18.3,21.8,30.8,19.8,1.8,1.8,3.84,86,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-07,26.7,20,22.4,31.4,22.2,9.8,9.8,3.5,89,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-08,26.5,18.7,21.7,30.9,20.8,5.5,5.5,4.37,88,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-09,22.4,16.1,19,23.1,15.4,0,0,2.81,81,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-10,20.2,16.5,18.3,22.4,15.3,16.2,16.2,2.03,86,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-11,25.4,14.8,19.8,28.4,15.7,0.4,0.4,4.3,83,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-12,26.6,13.1,19.6,30.9,12.6,0,0,5.36,77,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-13,27.1,14.1,20.5,31,13.9,0,0,6.26,73,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-14,29.8,16.2,22.7,35,16,0,0,6.23,68,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-15,31.4,17.9,24.7,36.4,19.1,0.1,0.1,6.48,68,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-16,30.6,19.4,25.1,36,20.3,0.1,0.1,6.16,69,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-17,28.1,18.8,23.7,32.5,21,0,0,4.35,78,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-18,30.9,19.3,24.9,35.6,21.4,0.4,0.4,6.27,72,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-19,28.5,18.6,23.4,32.6,19.9,0,0,5.67,72,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-20,26.6,17.2,22,27.9,16.9,0,0,5.57,68,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-21,28.2,16.1,21.9,32.2,16.4,0,0,5.91,71,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-22,29.6,17.8,23.6,34.7,19.3,0.2,0.2,6.05,74,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-23,25.6,20.4,22.4,31.1,22,10.2,10.2,3.48,85,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-24,29.2,18.2,22.7,34.1,20.4,0.3,0.3,5.1,82,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-25,29,18.2,22.5,32.4,20.2,3.1,3.1,4.48,86,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-26,28,18.1,23,31.6,20.1,0,0,5.95,75,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-27,27.5,15.9,21.8,30.8,16,0.1,0.1,5.44,69,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-28,29.5,15.4,22.1,33.3,16.1,0,0,6.43,72,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-29,30.5,18.8,23.9,32.7,18.6,0,0,6.1,66,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-30,28.2,17.9,22.7,31.1,18.2,0.1,0.1,5.98,68,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2023-12-31,26.6,16.8,21.4,29.4,17.1,0,0,5.08,70,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-01,27.4,15.9,21.5,30.7,16,0,0,5.24,71,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-02,27.8,16.3,21.9,31.3,16.9,0.3,0.3,5.44,71,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-03,28,17.4,22.2,32.8,18.3,0.6,0.6,5.59,75,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-04,27.1,17.1,21.7,31,17,0,0,5.25,71,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-05,26.5,16.3,21.2,30.5,16.7,1.1,1.1,4.95,77,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-06,28.4,17.1,22.2,32.4,17.8,0.7,0.7,5.46,76,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-07,30.4,17.9,24.1,33.4,19.3,0.2,0.2,6.11,70,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-08,32.5,20.7,26,36.3,21.8,0,0,6.7,63,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-09,31.9,20.2,25.4,35.9,22,1.2,1.2,5.92,68,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-10,30.5,18.5,23.7,35.9,20.2,1.7,1.7,5.9,78,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-11,28.8,20.8,24,33.1,22.6,14.8,14.8,4.67,78,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-12,28.5,19.5,22.7,34.7,21.8,12.8,12.8,4.52,87,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-13,26.2,17.6,21.6,29.5,17.7,1.6,1.6,4.24,80,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-14,29.6,15.9,22.5,34.2,16.9,0,0,5.43,75,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-15,28.3,20.5,23.3,31.6,22.5,8.7,8.7,4.14,82,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-16,29.1,19.2,23.5,32.2,21.6,1.8,1.8,5.05,82,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-17,29.1,21.8,23.9,32.3,24.1,6.2,6.2,4,83,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-18,28.8,19.5,23.4,31.5,21.8,3.8,3.8,4.29,86,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-19,27.9,21,23.5,32.1,23.8,13.5,13.5,4.19,88,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-20,26.1,21.1,22.7,29.7,22.9,9.9,9.9,3.25,91,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-01-21,27.3,18,22.1,31.6,19.7,0.7,0.7,5.23,81,-25.0752,-50.6466,"2023-10-23","2024-01-21"
2024-10-16,31.3,17.6,23.6,35.8,19,0,0,5.02,74,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-17,33,19.1,25.1,36.2,20.3,0.4,0.4,5.16,68,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-18,25.9,20.8,22.6,27.7,22.2,8.5,8.5,2.42,80,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-19,22.4,18.5,20,24.5,20.1,36.8,36.8,1.69,94,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-20,27.9,15.9,21.3,29.9,15.8,0.3,0.3,5.02,76,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-21,27.2,18.2,22.5,29.2,17.8,0,0,3.64,70,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-22,30.5,20.8,25.2,35.3,22.4,0.5,0.5,5.18,72,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-23,31.7,21.7,25.6,35.8,25.1,0.7,0.7,4.88,78,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-24,30.6,21.2,24.3,35.4,23.8,2.5,2.5,4.55,83,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-25,29.1,17.4,23.2,31.4,18.5,3.4,3.4,5.61,75,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-26,28.4,19.1,23,31.6,18.6,0,0,6.18,57,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-27,30.1,15.6,22.6,33.1,14.3,0,0,5.79,61,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-28,30.2,18.4,24.1,34.7,18.3,0.2,0.2,5.15,67,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-29,29.7,19.5,24.1,35.7,21.7,2.5,2.5,4.2,76,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-30,31.3,19.1,24.7,35.6,20,0.2,0.2,5.5,70,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-10-31,32.2,19.5,25.4,33.9,18.8,0,0,6.62,51,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-01,30.8,19.4,24.9,31.4,18.4,0.2,0.2,6.07,55,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-02,24.1,20.5,21.7,25.2,22,16.6,16.6,1.51,87,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-03,26.4,20,22.3,29.8,22.3,13.9,13.9,2.82,90,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-04,28.6,20.1,22.8,33.7,21.7,4.1,4.1,3.48,86,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-05,29.8,20.3,24.1,34.7,22.7,3.3,3.3,4.01,82,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-06,28,21.1,23.7,32,23.7,9.4,9.4,3.51,86,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-07,27.4,20.5,22.6,32.2,23.3,31,31,2.65,92,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-08,29,19.5,23.3,34.4,21.6,0.3,0.3,4.26,81,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-09,29.8,18.3,23.8,34.1,18.9,0.5,0.5,5.42,70,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-10,29.6,19.5,24.1,33.4,20.5,0.3,0.3,5.46,70,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-11,31.5,20,25.6,34.3,21.8,0,0,6.04,65,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-12,24.4,17.3,21.4,26.2,15.5,10,10,3.71,71,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-13,25.6,13.3,18.9,27.7,11,0,0,5.97,62,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-14,28.3,14.9,21.4,31.1,13.6,0,0,5.56,61,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-15,28.8,18.9,23.5,31.4,18.7,0.8,0.8,5.57,65,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-16,30.6,20.4,25.6,33.8,21.4,0,0,5.91,65,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-17,31,21.3,26.1,34.9,22.4,0.1,0.1,5.96,64,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-18,32.5,21,26.8,36.2,23,0,0,6.05,61,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-19,33.1,22.2,27.5,35.9,24,0,0,6.62,60,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-20,31.3,22.6,26.4,36.8,24.4,0.7,0.7,5.66,68,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-21,28.8,22,24.5,31,23.8,11.7,11.7,3.91,81,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-22,27.6,19.2,23,32.3,21.1,2,2,4.22,83,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-23,29.2,20.2,24.5,34.5,21.9,0.2,0.2,5.43,76,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-24,29.2,18.5,24.1,32.8,18.2,0,0,6.23,66,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-25,30.2,18.1,24,32.7,18.1,0,0,6.43,61,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-26,32.3,19.5,25.7,35.7,19.3,0,0,6.7,57,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-27,32.7,22.4,26.7,37.7,24.3,0.9,0.9,5.84,65,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-28,29.9,21.5,23.9,35.1,22.8,47.1,47.1,3.35,89,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-29,29,20,23.4,35,22,3.2,3.2,3.8,90,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-11-30,28.2,21.5,24.4,35.2,25.5,3.1,3.1,3.47,89,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-01,29.5,22.5,25.7,35.1,26.7,3.2,3.2,4.73,84,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-02,28.2,22.7,24.9,35.8,26.5,11.5,11.5,4.19,83,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-03,28,20.3,23.4,34.1,23.5,24.1,24.1,3.73,89,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-04,24.1,20.7,22.4,26.9,21.3,6.6,6.6,2.34,86,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-05,27.6,19.1,23.5,31.5,20.4,0.6,0.6,4.92,80,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-06,28.1,21.7,24.2,32.7,24.4,33,33,3.69,87,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-07,27.1,21.5,23.2,31.1,24.8,56.1,56.1,2.78,94,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-08,23,18.5,20.9,27,19.1,79.8,79.8,1.08,97,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-09,25.5,20.5,22.2,29.6,23,83.8,83.8,2.11,96,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-10,27.6,20.5,23.3,31.6,23.3,6.7,6.7,4.77,85,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-11,27.4,18.8,23,31.8,19.8,0.6,0.6,5.44,77,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-12,27.5,19,23.1,31.3,19.6,0,0,5.42,75,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-13,23.5,20.4,21.7,26,22.1,23.1,23.1,1.96,86,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-14,26.5,19.2,22,30,20.5,19.6,19.6,3.93,89,-24.6181,-53.3218,"2024-10-16","2025-01-14"
2024-12-15,25.6,19.5,22.2,28.2,20.3,0,0,5.51,80,-24.6181,-53.3218,"2024-10-16","2025-01-14"
